City,Date,RegionName,County,State,MedianSoldPricePerSqft_AllHomes,MedianSoldPricePerSqft_SingleFamilyResidence,MedianSoldPrice_AllHomes,ZHVIPerSqft_AllHomes,ZHVI_AllHomes,ZHVI_SingleFamilyResidence
New York,2007-01-31,new_yorkqueensny,Queens,NY,386.8288,325.8641,477220.0,386.0,518800.0,532600.0
New York,2007-02-28,new_yorkqueensny,Queens,NY,392.0199,324.3134,473579.0,385.0,515800.0,530200.0
New York,2007-03-31,new_yorkqueensny,Queens,NY,401.2203,322.069,478744.0,385.0,516200.0,528200.0
New York,2007-04-30,new_yorkqueensny,Queens,NY,419.661,328.8118,495497.1,385.0,516200.0,526300.0
New York,2007-05-31,new_yorkqueensny,Queens,NY,449.561,329.5494,515855.9,383.0,515500.0,524600.0
New York,2007-06-30,new_yorkqueensny,Queens,NY,452.9427,333.8735,531150.0,380.0,512200.0,522400.0
New York,2007-07-31,new_yorkqueensny,Queens,NY,476.1741,330.8305,550055.0,378.0,509300.0,520200.0
New York,2007-08-31,new_yorkqueensny,Queens,NY,469.8995,333.8789,552038.5,378.0,510100.0,518500.0
New York,2007-09-30,new_yorkqueensny,Queens,NY,455.3382,334.4008,543741.5,378.0,511800.0,517200.0
New York,2007-10-31,new_yorkqueensny,Queens,NY,439.6872,333.221,529375.0,379.0,512800.0,516300.0
New York,2007-11-30,new_yorkqueensny,Queens,NY,429.8074,328.6494,519750.0,380.0,514300.0,515700.0
New York,2007-12-31,new_yorkqueensny,Queens,NY,430.6425,328.3215,515750.0,379.0,513500.0,514500.0
New York,2008-01-31,new_yorkqueensny,Queens,NY,429.63,319.7207,507500.0,377.0,510300.0,512600.0
New York,2008-02-29,new_yorkqueensny,Queens,NY,449.5037,319.768,511250.0,376.0,507600.0,510300.0
New York,2008-03-31,new_yorkqueensny,Queens,NY,504.9135,317.9565,536300.0,376.0,506400.0,508100.0
New York,2008-04-30,new_yorkqueensny,Queens,NY,514.3089,315.4814,548700.0,376.0,505100.0,506000.0
New York,2008-05-31,new_yorkqueensny,Queens,NY,508.2186,319.1216,556500.0,376.0,503700.0,503800.0
New York,2008-06-30,new_yorkqueensny,Queens,NY,498.3366,317.6537,558500.0,374.0,503000.0,500400.0
New York,2008-07-31,new_yorkqueensny,Queens,NY,539.2994,312.5104,581000.0,372.0,502600.0,496000.0
New York,2008-08-31,new_yorkqueensny,Queens,NY,591.0305,310.711,604700.0,370.0,500800.0,491600.0
New York,2008-09-30,new_yorkqueensny,Queens,NY,598.8375,309.5623,592300.0,367.0,496700.0,487000.0
New York,2008-10-31,new_yorkqueensny,Queens,NY,564.0151,308.6591,567500.0,364.0,492000.0,481600.0
New York,2008-11-30,new_yorkqueensny,Queens,NY,517.6462,299.7545,548000.0,360.0,487700.0,475600.0
New York,2008-12-31,new_yorkqueensny,Queens,NY,503.2442,300.0776,548973.0,358.0,484500.0,471200.0
New York,2009-01-31,new_yorkqueensny,Queens,NY,452.0986,300.8512,536731.1,357.0,481400.0,468800.0
New York,2009-02-28,new_yorkqueensny,Queens,NY,420.9917,295.7507,516291.4,356.0,477300.0,466200.0
New York,2009-03-31,new_yorkqueensny,Queens,NY,396.8499,293.5347,503449.65,354.0,473200.0,462700.0
New York,2009-04-30,new_yorkqueensny,Queens,NY,388.9698,295.0473,507499.85,352.0,469600.0,459700.0
New York,2009-05-31,new_yorkqueensny,Queens,NY,387.9014,292.8975,499500.0,351.0,466200.0,456900.0
New York,2009-06-30,new_yorkqueensny,Queens,NY,379.6083,290.1199,491700.0,350.0,461900.0,453700.0
New York,2009-07-31,new_yorkqueensny,Queens,NY,382.4461,293.7088,502350.0,349.0,457800.0,450600.0
New York,2009-08-31,new_yorkqueensny,Queens,NY,379.0342,293.2225,499550.0,349.0,455500.0,448700.0
New York,2009-09-30,new_yorkqueensny,Queens,NY,395.5729,301.9893,506300.0,349.0,455100.0,448400.0
New York,2009-10-31,new_yorkqueensny,Queens,NY,391.3485,302.8125,498450.0,350.0,456200.0,449600.0
New York,2009-11-30,new_yorkqueensny,Queens,NY,377.1888,300.4211,486250.0,351.0,457500.0,451200.0
New York,2009-12-31,new_yorkqueensny,Queens,NY,381.11300000000006,290.3031,472075.0,354.0,463200.0,451800.0
New York,2010-01-31,new_yorkqueensny,Queens,NY,377.0212,289.7344,474183.0,357.0,472200.0,452300.0
New York,2010-02-28,new_yorkqueensny,Queens,NY,388.2272,295.8344,481300.0,358.0,478200.0,453800.0
New York,2010-03-31,new_yorkqueensny,Queens,NY,412.3764,298.9624,490737.5,359.0,479800.0,455500.0
New York,2010-04-30,new_yorkqueensny,Queens,NY,425.9655,292.1442,497091.25,360.0,482300.0,455800.0
New York,2010-05-31,new_yorkqueensny,Queens,NY,436.3344,287.2192,499391.25,361.0,484400.0,455100.0
New York,2010-06-30,new_yorkqueensny,Queens,NY,426.0584,288.8002,494965.0,361.0,485600.0,454900.0
New York,2010-07-31,new_yorkqueensny,Queens,NY,399.1008,289.08299999999997,483985.0,361.0,485700.0,455600.0
New York,2010-08-31,new_yorkqueensny,Queens,NY,408.4956,285.9569,499403.5,359.0,484700.0,455400.0
New York,2010-09-30,new_yorkqueensny,Queens,NY,411.6268,294.5247,513660.45,358.0,483500.0,453700.0
New York,2010-10-31,new_yorkqueensny,Queens,NY,393.6737,296.7535,505457.1,357.0,482700.0,451300.0
New York,2010-11-30,new_yorkqueensny,Queens,NY,383.9113,293.3391,495695.9,356.0,482800.0,449300.0
New York,2010-12-31,new_yorkqueensny,Queens,NY,376.7595,289.9855,493750.0,355.0,481500.0,447800.0
New York,2011-01-31,new_yorkqueensny,Queens,NY,390.8967,290.2185,482500.0,353.0,478800.0,446300.0
New York,2011-02-28,new_yorkqueensny,Queens,NY,403.5339,289.9445,490150.0,351.0,475900.0,443800.0
New York,2011-03-31,new_yorkqueensny,Queens,NY,408.2908,290.8041,488500.0,349.0,474100.0,441300.0
New York,2011-04-30,new_yorkqueensny,Queens,NY,435.4318,307.2345,493500.0,346.0,471800.0,438600.0
New York,2011-05-31,new_yorkqueensny,Queens,NY,440.9317,301.7881,497400.0,343.0,469400.0,436300.0
New York,2011-06-30,new_yorkqueensny,Queens,NY,454.5608,301.6066,505200.0,341.0,467500.0,435100.0
New York,2011-07-31,new_yorkqueensny,Queens,NY,470.5251,309.4265,518245.0,340.0,466600.0,434800.0
New York,2011-08-31,new_yorkqueensny,Queens,NY,474.1277,308.6237,526057.5,339.0,466200.0,434300.0
New York,2011-09-30,new_yorkqueensny,Queens,NY,461.6558,313.24,518293.2,338.0,465800.0,432900.0
New York,2011-10-31,new_yorkqueensny,Queens,NY,433.8194,306.7148,506770.8,337.0,464300.0,431300.0
New York,2011-11-30,new_yorkqueensny,Queens,NY,409.5871,293.8383,479985.0,337.0,462800.0,430000.0
New York,2011-12-31,new_yorkqueensny,Queens,NY,386.3123,284.2931,469179.5,336.0,461300.0,429400.0
New York,2012-01-31,new_yorkqueensny,Queens,NY,378.1115,296.0782,472750.0,336.0,459800.0,428600.0
New York,2012-02-29,new_yorkqueensny,Queens,NY,375.4158,293.8334,459400.0,336.0,460100.0,427900.0
New York,2012-03-31,new_yorkqueensny,Queens,NY,388.7345,301.1257,464225.0,337.0,461700.0,427300.0
New York,2012-04-30,new_yorkqueensny,Queens,NY,404.4171,299.613,433500.0,337.0,462700.0,427500.0
New York,2012-05-31,new_yorkqueensny,Queens,NY,429.1344,303.4296,452420.0,338.0,462900.0,428000.0
New York,2012-06-30,new_yorkqueensny,Queens,NY,448.9594,302.0679,469554.0,339.0,463500.0,428300.0
New York,2012-07-31,new_yorkqueensny,Queens,NY,461.5047,311.1533,488931.0,341.0,464700.0,427900.0
New York,2012-08-31,new_yorkqueensny,Queens,NY,453.4483,315.2816,495375.0,342.0,466000.0,427800.0
New York,2012-09-30,new_yorkqueensny,Queens,NY,424.4845,295.8041,491125.0,342.0,466900.0,428400.0
New York,2012-10-31,new_yorkqueensny,Queens,NY,418.4357,299.9334,488500.0,343.0,468100.0,429800.0
New York,2012-11-30,new_yorkqueensny,Queens,NY,419.5022,294.6696,483400.0,343.0,469000.0,431400.0
New York,2012-12-31,new_yorkqueensny,Queens,NY,397.7438,291.5814,482450.0,344.0,468900.0,432000.0
New York,2013-01-31,new_yorkqueensny,Queens,NY,388.3188,288.9539,495176.0,344.0,468400.0,431800.0
New York,2013-02-28,new_yorkqueensny,Queens,NY,394.7553,291.1664,490041.5,343.0,468500.0,431400.0
New York,2013-03-31,new_yorkqueensny,Queens,NY,412.7033,293.76,488087.5,344.0,469800.0,431600.0
New York,2013-04-30,new_yorkqueensny,Queens,NY,431.1938,292.2032,502800.0,346.0,472100.0,432500.0
New York,2013-05-31,new_yorkqueensny,Queens,NY,438.1786,290.5591,512700.0,348.0,475000.0,434000.0
New York,2013-06-30,new_yorkqueensny,Queens,NY,440.2901,294.7311,526750.0,350.0,478100.0,435700.0
New York,2013-07-31,new_yorkqueensny,Queens,NY,444.6513,293.7389,531250.0,351.0,481600.0,437400.0
New York,2013-08-31,new_yorkqueensny,Queens,NY,461.8615,302.9688,540000.0,353.0,485800.0,439500.0
New York,2013-09-30,new_yorkqueensny,Queens,NY,464.0015,309.2188,537400.0,355.0,490500.0,441100.0
New York,2013-10-31,new_yorkqueensny,Queens,NY,458.5218,312.5,531350.0,357.0,495000.0,442300.0
New York,2013-11-30,new_yorkqueensny,Queens,NY,428.7525,307.0773,506100.0,359.0,498900.0,443600.0
New York,2013-12-31,new_yorkqueensny,Queens,NY,425.6505,305.3194,503100.0,362.0,502700.0,445700.0
New York,2014-01-31,new_yorkqueensny,Queens,NY,442.1106,306.3584,513450.0,365.0,506800.0,448700.0
New York,2014-02-28,new_yorkqueensny,Queens,NY,437.7958,303.3658,510250.0,369.0,510900.0,452400.0
New York,2014-03-31,new_yorkqueensny,Queens,NY,440.157,301.9642,498750.0,371.0,513500.0,454600.0
New York,2014-04-30,new_yorkqueensny,Queens,NY,439.8156,301.1397,471500.0,370.0,514800.0,455000.0
New York,2014-05-31,new_yorkqueensny,Queens,NY,467.5087,311.0872,486000.0,369.0,515900.0,454900.0
New York,2014-06-30,new_yorkqueensny,Queens,NY,452.3257,311.5374,496000.0,370.0,516400.0,455100.0
New York,2014-07-31,new_yorkqueensny,Queens,NY,454.48900000000003,311.7809,507807.5,371.0,516800.0,455800.0
New York,2014-08-31,new_yorkqueensny,Queens,NY,449.5873,312.6863,515665.25,374.0,518600.0,458000.0
New York,2014-09-30,new_yorkqueensny,Queens,NY,447.5518,317.5151,507267.25,378.0,520800.0,460900.0
New York,2014-10-31,new_yorkqueensny,Queens,NY,440.7777,322.64599999999996,491625.0,380.0,521600.0,462300.0
New York,2014-11-30,new_yorkqueensny,Queens,NY,428.2772,318.5359,481750.0,381.0,522400.0,462000.0
New York,2014-12-31,new_yorkqueensny,Queens,NY,421.8102,321.9692,479650.0,381.0,522800.0,461500.0
New York,2015-01-31,new_yorkqueensny,Queens,NY,424.1646,321.2757,481350.0,380.0,522700.0,461500.0
New York,2015-02-28,new_yorkqueensny,Queens,NY,423.3126,320.293,486050.0,380.0,523100.0,460900.0
New York,2015-03-31,new_yorkqueensny,Queens,NY,401.4536,310.2585,476450.0,380.0,524700.0,460100.0
New York,2015-04-30,new_yorkqueensny,Queens,NY,409.1314,310.2427,478750.0,383.0,526400.0,461100.0
New York,2015-05-31,new_yorkqueensny,Queens,NY,430.0879,313.5399,497000.0,387.0,530600.0,463800.0
New York,2015-06-30,new_yorkqueensny,Queens,NY,448.825,321.1074,520500.0,390.0,536900.0,466500.0
New York,2015-07-31,new_yorkqueensny,Queens,NY,445.5915,325.9507,539500.0,393.0,542800.0,468500.0
New York,2015-08-31,new_yorkqueensny,Queens,NY,435.6007,330.5129,542750.0,395.0,547000.0,470800.0
New York,2015-09-30,new_yorkqueensny,Queens,NY,444.3774,336.1869,539000.0,399.0,552100.0,474200.0
New York,2015-10-31,new_yorkqueensny,Queens,NY,445.4663,339.2051,527000.0,403.0,558200.0,478400.0
New York,2015-11-30,new_yorkqueensny,Queens,NY,424.849,331.0374,512625.0,406.0,563100.0,482500.0
New York,2015-12-31,new_yorkqueensny,Queens,NY,419.6795,335.0334,508500.0,408.0,566800.0,486000.0
New York,2016-01-31,new_yorkqueensny,Queens,NY,404.001,330.0713,501375.0,410.0,570400.0,489400.0
New York,2016-02-29,new_yorkqueensny,Queens,NY,429.7508,342.4825,517250.0,413.0,574000.0,493500.0
New York,2016-03-31,new_yorkqueensny,Queens,NY,434.3692,341.4591,511000.0,416.0,577500.0,498300.0
New York,2016-04-30,new_yorkqueensny,Queens,NY,466.4462,362.8037,527400.0,420.0,581500.0,503200.0
New York,2016-05-31,new_yorkqueensny,Queens,NY,509.9128,372.4811,551600.0,423.0,585300.0,507000.0
New York,2016-06-30,new_yorkqueensny,Queens,NY,547.769,384.0235,602950.0,427.0,590300.0,511400.0
New York,2016-07-31,new_yorkqueensny,Queens,NY,546.8988,388.0199,,432.0,595800.0,516400.0
New York,2016-08-31,new_yorkqueensny,Queens,NY,,,,437.0,602400.0,521100.0
New York,2016-09-30,new_yorkqueensny,Queens,NY,,,,442.0,609400.0,525400.0
New York,2016-10-31,new_yorkqueensny,Queens,NY,,,,446.0,616400.0,530000.0
New York,2016-11-30,new_yorkqueensny,Queens,NY,,,,450.0,622700.0,534100.0
New York,2016-12-31,new_yorkqueensny,Queens,NY,,,,452.0,627400.0,537400.0
New York,2017-01-31,new_yorkqueensny,Queens,NY,,,,454.0,631200.0,540000.0
New York,2017-02-28,new_yorkqueensny,Queens,NY,,,,458.0,638000.0,544200.0
New York,2017-03-31,new_yorkqueensny,Queens,NY,,,,464.0,647600.0,550600.0
New York,2017-04-30,new_yorkqueensny,Queens,NY,,,,470.0,658800.0,557100.0
New York,2017-05-31,new_yorkqueensny,Queens,NY,,,,474.0,672300.0,562800.0
New York,2017-06-30,new_yorkqueensny,Queens,NY,,,,478.0,682900.0,568200.0
New York,2017-07-31,new_yorkqueensny,Queens,NY,,,,481.0,689700.0,572800.0
New York,2017-08-31,new_yorkqueensny,Queens,NY,,,,484.0,695600.0,576100.0
Philadelphia,2007-01-31,philadelphiaphiladelphiapa,Philadelphia,PA,104.5902,129.5367,129850.0,91.0,116900.0,197100.0
Philadelphia,2007-01-31,philadelphialoudontn,Loudon,TN,,,,76.0,106900.0,106900.0
Philadelphia,2007-01-31,philadelphianeshobams,Neshoba,MS,,,,46.0,79700.0,79700.0
Philadelphia,2007-02-28,philadelphiaphiladelphiapa,Philadelphia,PA,105.7747,127.6402,131000.0,91.0,117300.0,197600.0
Philadelphia,2007-02-28,philadelphianeshobams,Neshoba,MS,,,,46.0,80400.0,80400.0
Philadelphia,2007-02-28,philadelphialoudontn,Loudon,TN,,,,76.0,106700.0,106700.0
Philadelphia,2007-03-31,philadelphialoudontn,Loudon,TN,,,,77.0,106700.0,106700.0
Philadelphia,2007-03-31,philadelphiaphiladelphiapa,Philadelphia,PA,108.333,129.1567,134200.0,92.0,117800.0,198500.0
Philadelphia,2007-03-31,philadelphianeshobams,Neshoba,MS,,,,47.0,81000.0,81000.0
Philadelphia,2007-04-30,philadelphianeshobams,Neshoba,MS,,,,47.0,81200.0,81200.0
Philadelphia,2007-04-30,philadelphiaphiladelphiapa,Philadelphia,PA,112.9972,131.3719,140250.0,93.0,118300.0,199200.0
Philadelphia,2007-04-30,philadelphialoudontn,Loudon,TN,,,,77.0,107400.0,107400.0
Philadelphia,2007-05-31,philadelphialoudontn,Loudon,TN,,,,79.0,109100.0,109100.0
Philadelphia,2007-05-31,philadelphiaphiladelphiapa,Philadelphia,PA,116.5149,133.30200000000002,143300.0,93.0,118700.0,199500.0
Philadelphia,2007-05-31,philadelphianeshobams,Neshoba,MS,,,,47.0,81600.0,81600.0
Philadelphia,2007-06-30,philadelphialoudontn,Loudon,TN,,,,79.0,110100.0,110100.0
Philadelphia,2007-06-30,philadelphiaphiladelphiapa,Philadelphia,PA,120.9956,135.5297,149650.0,93.0,119400.0,199800.0
Philadelphia,2007-06-30,philadelphianeshobams,Neshoba,MS,,,,47.0,82500.0,82500.0
Philadelphia,2007-07-31,philadelphianeshobams,Neshoba,MS,,,,47.0,83400.0,83400.0
Philadelphia,2007-07-31,philadelphiaphiladelphiapa,Philadelphia,PA,122.7432,136.394,152850.0,94.0,120200.0,200400.0
Philadelphia,2007-07-31,philadelphialoudontn,Loudon,TN,,,,79.0,110300.0,110300.0
Philadelphia,2007-08-31,philadelphianeshobams,Neshoba,MS,,,,48.0,83800.0,83800.0
Philadelphia,2007-08-31,philadelphiaphiladelphiapa,Philadelphia,PA,123.0445,140.1971,155150.0,95.0,120900.0,201100.0
Philadelphia,2007-08-31,philadelphialoudontn,Loudon,TN,,,,79.0,111200.0,111200.0
Philadelphia,2007-09-30,philadelphialoudontn,Loudon,TN,,,,80.0,113100.0,113100.0
Philadelphia,2007-09-30,philadelphiaphiladelphiapa,Philadelphia,PA,118.7459,139.1421,150200.0,95.0,121300.0,200800.0
Philadelphia,2007-09-30,philadelphianeshobams,Neshoba,MS,,,,48.0,84300.0,84300.0
Philadelphia,2007-10-31,philadelphianeshobams,Neshoba,MS,,,,48.0,84900.0,84900.0
Philadelphia,2007-10-31,philadelphiaphiladelphiapa,Philadelphia,PA,117.6985,138.335,145600.0,95.0,121200.0,199700.0
Philadelphia,2007-10-31,philadelphialoudontn,Loudon,TN,,,,81.0,113300.0,113300.0
Philadelphia,2007-11-30,philadelphianeshobams,Neshoba,MS,,,,49.0,85200.0,85200.0
Philadelphia,2007-11-30,philadelphialoudontn,Loudon,TN,,,,81.0,113000.0,113000.0
Philadelphia,2007-11-30,philadelphiaphiladelphiapa,Philadelphia,PA,114.1661,134.8301,139265.0,95.0,120800.0,198300.0
Philadelphia,2007-12-31,philadelphiaphiladelphiapa,Philadelphia,PA,112.2998,133.0103,136185.0,94.0,120200.0,197600.0
Philadelphia,2007-12-31,philadelphialoudontn,Loudon,TN,,,,83.0,113600.0,113600.0
Philadelphia,2007-12-31,philadelphianeshobams,Neshoba,MS,,,,49.0,85000.0,85000.0
Philadelphia,2008-01-31,philadelphialoudontn,Loudon,TN,,,,83.0,114500.0,114500.0
Philadelphia,2008-01-31,philadelphiaphiladelphiapa,Philadelphia,PA,109.5273,132.7312,137500.0,94.0,119600.0,197900.0
Philadelphia,2008-01-31,philadelphianeshobams,Neshoba,MS,,,,49.0,84900.0,84900.0
Philadelphia,2008-02-29,philadelphianeshobams,Neshoba,MS,,,,50.0,85300.0,85300.0
Philadelphia,2008-02-29,philadelphialoudontn,Loudon,TN,,,,84.0,114600.0,114600.0
Philadelphia,2008-02-29,philadelphiaphiladelphiapa,Philadelphia,PA,106.8454,130.2934,132750.0,94.0,119600.0,198700.0
Philadelphia,2008-03-31,philadelphialoudontn,Loudon,TN,,,,83.0,114500.0,114500.0
Philadelphia,2008-03-31,philadelphianeshobams,Neshoba,MS,,,,50.0,85700.0,85700.0
Philadelphia,2008-03-31,philadelphiaphiladelphiapa,Philadelphia,PA,107.6066,134.4323,132950.0,94.0,119500.0,198800.0
Philadelphia,2008-04-30,philadelphianeshobams,Neshoba,MS,,,,50.0,86000.0,86000.0
Philadelphia,2008-04-30,philadelphiaphiladelphiapa,Philadelphia,PA,111.0782,135.4268,136300.0,93.0,118900.0,197800.0
Philadelphia,2008-04-30,philadelphialoudontn,Loudon,TN,,,,82.0,113800.0,113800.0
Philadelphia,2008-05-31,philadelphiaphiladelphiapa,Philadelphia,PA,113.3305,135.9328,144200.0,93.0,118200.0,196800.0
Philadelphia,2008-05-31,philadelphialoudontn,Loudon,TN,,,,81.0,111700.0,111700.0
Philadelphia,2008-05-31,philadelphianeshobams,Neshoba,MS,,,,51.0,86300.0,86300.0
Philadelphia,2008-06-30,philadelphialoudontn,Loudon,TN,,,,80.0,109500.0,109500.0
Philadelphia,2008-06-30,philadelphianeshobams,Neshoba,MS,,,,51.0,86900.0,86900.0
Philadelphia,2008-06-30,philadelphiaphiladelphiapa,Philadelphia,PA,118.2951,137.5285,150915.0,92.0,117600.0,195800.0
Philadelphia,2008-07-31,philadelphialoudontn,Loudon,TN,,,,79.0,108500.0,108500.0
Philadelphia,2008-07-31,philadelphianeshobams,Neshoba,MS,,,,52.0,87600.0,87600.0
Philadelphia,2008-07-31,philadelphiaphiladelphiapa,Philadelphia,PA,122.8462,140.8407,156700.0,92.0,117200.0,195100.0
Philadelphia,2008-08-31,philadelphianeshobams,Neshoba,MS,,,,52.0,88300.0,88300.0
Philadelphia,2008-08-31,philadelphialoudontn,Loudon,TN,,,,78.0,108300.0,108300.0
Philadelphia,2008-08-31,philadelphiaphiladelphiapa,Philadelphia,PA,126.1547,144.4497,159235.0,91.0,117000.0,194300.0
Philadelphia,2008-09-30,philadelphianeshobams,Neshoba,MS,,,,52.0,88900.0,88900.0
Philadelphia,2008-09-30,philadelphiaphiladelphiapa,Philadelphia,PA,123.7637,143.1876,157500.0,91.0,116600.0,193700.0
Philadelphia,2008-09-30,philadelphialoudontn,Loudon,TN,,,,77.0,107500.0,107500.0
Philadelphia,2008-10-31,philadelphiaphiladelphiapa,Philadelphia,PA,120.98200000000001,139.3081,153250.0,91.0,116200.0,192800.0
Philadelphia,2008-10-31,philadelphialoudontn,Loudon,TN,,,,78.0,107400.0,107400.0
Philadelphia,2008-10-31,philadelphianeshobams,Neshoba,MS,,,,52.0,89500.0,89500.0
Philadelphia,2008-11-30,philadelphianeshobams,Neshoba,MS,,,,53.0,90200.0,90200.0
Philadelphia,2008-11-30,philadelphiaphiladelphiapa,Philadelphia,PA,114.0971,133.3391,143250.0,90.0,115700.0,191500.0
Philadelphia,2008-11-30,philadelphialoudontn,Loudon,TN,,,,79.0,107800.0,107800.0
Philadelphia,2008-12-31,philadelphianeshobams,Neshoba,MS,,,,53.0,90700.0,90700.0
Philadelphia,2008-12-31,philadelphialoudontn,Loudon,TN,,,,80.0,110100.0,110100.0
Philadelphia,2008-12-31,philadelphiaphiladelphiapa,Philadelphia,PA,109.7096,131.892,139700.0,90.0,115400.0,190200.0
Philadelphia,2009-01-31,philadelphiaphiladelphiapa,Philadelphia,PA,104.4141,129.9915,131715.0,90.0,115900.0,189400.0
Philadelphia,2009-01-31,philadelphialoudontn,Loudon,TN,,,,82.0,114600.0,114600.0
Philadelphia,2009-01-31,philadelphianeshobams,Neshoba,MS,,,,53.0,90800.0,90800.0
Philadelphia,2009-02-28,philadelphianeshobams,Neshoba,MS,,,,53.0,90900.0,90900.0
Philadelphia,2009-02-28,philadelphiaphiladelphiapa,Philadelphia,PA,99.8268,128.1398,126735.0,91.0,116300.0,188400.0
Philadelphia,2009-02-28,philadelphialoudontn,Loudon,TN,,,,84.0,117700.0,117700.0
Philadelphia,2009-03-31,philadelphiaphiladelphiapa,Philadelphia,PA,98.9006,124.3435,123150.0,91.0,116400.0,187400.0
Philadelphia,2009-03-31,philadelphialoudontn,Loudon,TN,,,,84.0,117500.0,117500.0
Philadelphia,2009-03-31,philadelphianeshobams,Neshoba,MS,,,,54.0,91400.0,91400.0
Philadelphia,2009-04-30,philadelphiaphiladelphiapa,Philadelphia,PA,105.21600000000001,124.7726,131300.0,91.0,116400.0,186900.0
Philadelphia,2009-04-30,philadelphialoudontn,Loudon,TN,,,,84.0,116900.0,116900.0
Philadelphia,2009-04-30,philadelphianeshobams,Neshoba,MS,,,,54.0,92000.0,92000.0
Philadelphia,2009-05-31,philadelphianeshobams,Neshoba,MS,,,,54.0,92400.0,92400.0
Philadelphia,2009-05-31,philadelphialoudontn,Loudon,TN,,,,84.0,115500.0,115500.0
Philadelphia,2009-05-31,philadelphiaphiladelphiapa,Philadelphia,PA,109.4235,127.4476,135015.0,90.0,116200.0,186500.0
Philadelphia,2009-06-30,philadelphialoudontn,Loudon,TN,,,,83.0,114500.0,114500.0
Philadelphia,2009-06-30,philadelphiaphiladelphiapa,Philadelphia,PA,112.4154,132.8085,141100.0,90.0,116000.0,186100.0
Philadelphia,2009-06-30,philadelphianeshobams,Neshoba,MS,,,,54.0,92700.0,92700.0
Philadelphia,2009-07-31,philadelphialoudontn,Loudon,TN,,,,82.0,114600.0,114600.0
Philadelphia,2009-07-31,philadelphiaphiladelphiapa,Philadelphia,PA,115.9605,124.9621,148500.0,91.0,116200.0,186300.0
Philadelphia,2009-07-31,philadelphianeshobams,Neshoba,MS,,,,55.0,93000.0,93000.0
Philadelphia,2009-08-31,philadelphiaphiladelphiapa,Philadelphia,PA,121.9232,129.0374,155500.0,91.0,116700.0,187100.0
Philadelphia,2009-08-31,philadelphianeshobams,Neshoba,MS,,,,55.0,93700.0,93700.0
Philadelphia,2009-08-31,philadelphialoudontn,Loudon,TN,,,,82.0,115100.0,115100.0
Philadelphia,2009-09-30,philadelphialoudontn,Loudon,TN,,,,82.0,114700.0,114700.0
Philadelphia,2009-09-30,philadelphiaphiladelphiapa,Philadelphia,PA,119.1657,135.9656,149825.0,92.0,117300.0,188300.0
Philadelphia,2009-09-30,philadelphianeshobams,Neshoba,MS,,,,55.0,93800.0,93800.0
Philadelphia,2009-10-31,philadelphialoudontn,Loudon,TN,,,,81.0,113400.0,113400.0
Philadelphia,2009-10-31,philadelphiaphiladelphiapa,Philadelphia,PA,115.2915,132.7199,144750.0,92.0,117900.0,189000.0
Philadelphia,2009-10-31,philadelphianeshobams,Neshoba,MS,,,,55.0,93300.0,93300.0
Philadelphia,2009-11-30,philadelphianeshobams,Neshoba,MS,,,,54.0,92400.0,92400.0
Philadelphia,2009-11-30,philadelphiaphiladelphiapa,Philadelphia,PA,114.7394,133.9748,143835.0,92.0,118200.0,189100.0
Philadelphia,2009-11-30,philadelphialoudontn,Loudon,TN,,,,80.0,111500.0,111500.0
Philadelphia,2009-12-31,philadelphialoudontn,Loudon,TN,,,,77.0,107600.0,107600.0
Philadelphia,2009-12-31,philadelphiaphiladelphiapa,Philadelphia,PA,114.6384,135.9325,143450.0,93.0,119500.0,189700.0
Philadelphia,2009-12-31,philadelphianeshobams,Neshoba,MS,,,,54.0,93700.0,93700.0
Philadelphia,2010-01-31,philadelphiaphiladelphiapa,Philadelphia,PA,109.6019,129.4816,136624.5,95.0,121000.0,189600.0
Philadelphia,2010-01-31,philadelphianeshobams,Neshoba,MS,,,,55.0,96600.0,96600.0
Philadelphia,2010-01-31,philadelphialoudontn,Loudon,TN,,,,74.0,102800.0,102800.0
Philadelphia,2010-02-28,philadelphiaphiladelphiapa,Philadelphia,PA,105.9108,128.7407,131374.65,95.0,121100.0,188100.0
Philadelphia,2010-02-28,philadelphialoudontn,Loudon,TN,,,,72.0,100200.0,100200.0
Philadelphia,2010-02-28,philadelphianeshobams,Neshoba,MS,,,,56.0,98100.0,98100.0
Philadelphia,2010-03-31,philadelphiaphiladelphiapa,Philadelphia,PA,106.4794,128.5075,131350.0,94.0,121000.0,187200.0
Philadelphia,2010-03-31,philadelphialoudontn,Loudon,TN,,,,72.0,99800.0,99800.0
Philadelphia,2010-03-31,philadelphianeshobams,Neshoba,MS,,,,55.0,97800.0,97800.0
Philadelphia,2010-04-30,philadelphialoudontn,Loudon,TN,,,,71.0,99200.0,99200.0
Philadelphia,2010-04-30,philadelphianeshobams,Neshoba,MS,,,,55.0,97900.0,97900.0
Philadelphia,2010-04-30,philadelphiaphiladelphiapa,Philadelphia,PA,108.3377,125.0663,134500.0,95.0,122100.0,187600.0
Philadelphia,2010-05-31,philadelphianeshobams,Neshoba,MS,,,,55.0,97900.0,97900.0
Philadelphia,2010-05-31,philadelphiaphiladelphiapa,Philadelphia,PA,112.2559,126.3366,140025.0,96.0,122900.0,187900.0
Philadelphia,2010-05-31,philadelphialoudontn,Loudon,TN,,,,71.0,99200.0,99200.0
